Nitrogen,Phosphorus,Potassium,Rainfall,Crop_Cotton,Crop_Maize,Crop_Millet,Crop_Rice,Crop_Soybean,Crop_Sugarcane,Crop_Wheat
0.43759595362588727,1.2059984526521235,-0.4971146925343307,0.08848031286793069,-0.42008402520840293,-0.3604767715468762,-0.3692744729379982,-0.3604767715468762,2.3348689263480744,-0.3604767715468762,-0.3779644730092272
1.54756263077072,0.5681636322909515,0.835103342048987,-0.8590464161853247,2.3804761428476167,-0.3604767715468762,-0.3692744729379982,-0.3604767715468762,-0.42828956637154025,-0.3604767715468762,-0.3779644730092272
0.06760706124427635,-0.8546986592839705,0.884444750737258,0.4221164850697812,-0.42008402520840293,-0.3604767715468762,-0.3692744729379982,-0.3604767715468762,-0.42828956637154025,2.774103850599873,-0.3779644730092272
1.54756263077072,-1.5906619135468612,-0.5957975099108728,-1.2594098228275454,-0.42008402520840293,-0.3604767715468762,-0.3692744729379982,-0.3604767715468762,2.3348689263480744,-0.3604767715468762,-0.3779644730092272
-1.5468899236936622,-0.0696711880702204,-0.94118737072877,-1.4729369730367297,-0.42008402520840293,2.774103850599873,-0.3692744729379982,-0.3604767715468762,-0.42828956637154025,-0.3604767715468762,-0.3779644730092272
1.4802919230649725,1.3531911035047015,1.081810385490342,1.2628796390184445,-0.42008402520840293,-0.3604767715468762,2.7080128015453204,-0.3604767715468762,-0.42828956637154025,-0.3604767715468762,-0.3779644730092272
-0.9078182004890615,0.6172278492418108,0.19366502910146363,-0.3118830937742899,-0.42008402520840293,-0.3604767715468762,-0.3692744729379982,-0.3604767715468762,-0.42828956637154025,2.774103850599873,-0.3779644730092272
-1.1769010313120514,-0.9528270931856891,0.884444750737258,0.7290617634954837,-0.42008402520840293,-0.3604767715468762,-0.3692744729379982,-0.3604767715468762,-0.42828956637154025,2.774103850599873,-0.3779644730092272
-0.23511112343158713,0.371906764487514,0.34168925516627674,-0.7255919473045845,-0.42008402520840293,-0.3604767715468762,-0.3692744729379982,-0.3604767715468762,2.3348689263480744,-0.3604767715468762,-0.3779644730092272
-0.7060060773718192,-0.3149922728245173,1.1311517941786131,-1.2460643759394714,-0.42008402520840293,-0.3604767715468762,-0.3692744729379982,-0.3604767715468762,-0.42828956637154025,-0.3604767715468762,2.6457513110645903
-0.47055860040170316,0.47003519838923274,0.19366502910146363,0.44880737884592925,-0.42008402520840293,2.774103850599873,-0.3692744729379982,-0.3604767715468762,-0.42828956637154025,-0.3604767715468762,-0.3779644730092272
-1.2441717390177987,-1.4925334796451424,-1.039870188105312,-0.6054829253119184,-0.42008402520840293,-0.3604767715468762,-0.3692744729379982,-0.3604767715468762,2.3348689263480744,-0.3604767715468762,-0.3779644730092272
-0.6051000158131981,0.028457245831498355,-1.4839428662997514,-1.5263187605890258,-0.42008402520840293,2.774103850599873,-0.3692744729379982,-0.3604767715468762,-0.42828956637154025,-0.3604767715468762,-0.3779644730092272
0.706678784448877,-0.6093775745296736,-0.0037006056516204673,0.23528022863674491,-0.42008402520840293,2.774103850599873,-0.3692744729379982,-0.3604767715468762,-0.42828956637154025,-0.3604767715468762,-0.3779644730092272
0.3030545382143924,0.47003519838923274,-0.842504553352228,1.569824917444147,-0.42008402520840293,-0.3604767715468762,2.7080128015453204,-0.3604767715468762,-0.42828956637154025,-0.3604767715468762,-0.3779644730092272
1.211209092241983,0.8134847170452484,-1.2865772315466673,-1.3795188448202116,-0.42008402520840293,-0.3604767715468762,-0.3692744729379982,-0.3604767715468762,-0.42828956637154025,2.774103850599873,-0.3779644730092272
-0.739641431224693,1.156934235701264,1.1311517941786131,-0.33857398755043794,2.3804761428476167,-0.3604767715468762,-0.3692744729379982,-0.3604767715468762,-0.42828956637154025,-0.3604767715468762,-0.3779644730092272
0.5385020151845085,1.3041268865538422,-0.8918459620404989,-0.9257736506256948,-0.42008402520840293,-0.3604767715468762,2.7080128015453204,-0.3604767715468762,-0.42828956637154025,-0.3604767715468762,-0.3779644730092272
